Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Sales_Revenue,Cost,Profit,Shipping_Status,Satisfaction_Rating
ORD-22378,2026-05-29,CUST-1130,Enterprise,North America,Mexico,Software & Cloud,Enterprise CRM License,1213.62,1,0.2,970.9,192.74,778.16,Delivered,3
ORD-22379,2025-04-16,CUST-1291,Corporate,Asia Pacific,Singapore,Electronics,Laptops & Workstations,2123.13,1,0.05,2016.97,1444.38,572.59,Delivered,4
ORD-22380,2026-02-13,CUST-1361,Corporate,North America,Mexico,Software & Cloud,AI Assistant Subscription,312.58,3,0.05,890.85,259.03,631.82,Delivered,3
ORD-22381,2025-03-21,CUST-1362,Enterprise,Asia Pacific,Singapore,Electronics,Wireless Audio,284.1,4,0.0,1136.4,888.84,247.56,Delivered,3
ORD-22382,2025-12-08,CUST-1341,Enterprise,Europe,Spain,Software & Cloud,Enterprise CRM License,2983.37,5,0.0,14916.85,2439.19,12477.66,Shipped,3
ORD-22383,2025-10-13,CUST-1389,Corporate,Asia Pacific,Singapore,Software & Cloud,Cybersecurity Suite,1428.52,2,0.0,2857.04,557.57,2299.47,Delivered,4
ORD-22384,2026-02-17,CUST-1177,Enterprise,Asia Pacific,Australia,Office Furniture,Adjustable Standing Desks,548.01,1,0.05,520.61,310.14,210.47,Delivered,4
ORD-22385,2025-02-09,CUST-1308,Consumer,Asia Pacific,India,Office Supplies,Storage & Archiving Units,160.41,1,0.0,160.41,105.92,54.49,Delivered,3
ORD-22386,2026-03-07,CUST-1358,Corporate,Asia Pacific,South Korea,Office Furniture,Ergonomic Executive Chairs,931.54,1,0.0,931.54,540.09,391.45,Delivered,5
ORD-22387,2025-12-24,CUST-1051,Small Business,North America,Canada,Software & Cloud,AI Assistant Subscription,702.45,2,0.0,1404.9,401.99,1002.91,Delivered,5
ORD-22388,2026-01-23,CUST-1304,Small Business,Europe,France,Office Supplies,Storage & Archiving Units,99.4,1,0.15,84.49,59.14,25.35,Cancelled,1
ORD-22389,2025-05-02,CUST-1038,Enterprise,North America,Canada,Electronics,Smartphones & Tablets,1332.26,1,0.0,1332.26,884.22,448.04,Delivered,4
ORD-22390,2025-09-27,CUST-1209,Corporate,Middle East & Africa,UAE,Software & Cloud,Cybersecurity Suite,2046.23,1,0.0,2046.23,585.1,1461.13,Delivered,3
ORD-22391,2025-12-24,CUST-1276,Corporate,Europe,Germany,Office Furniture,Conference Tables,2172.87,2,0.0,4345.74,2233.83,2111.91,Shipped,4
ORD-22392,2025-02-07,CUST-1300,Small Business,Europe,Spain,Electronics,Wireless Audio,181.58,4,0.0,726.32,577.99,148.33,Delivered,4
ORD-22393,2025-01-20,CUST-1247,Enterprise,Asia Pacific,Japan,Office Supplies,Breakroom Supplies,48.03,3,0.1,129.68,80.42,49.26,Delivered,4
ORD-22394,2025-04-20,CUST-1263,Small Business,North America,USA,Software & Cloud,Cybersecurity Suite,1514.05,3,0.0,4542.15,581.69,3960.46,Delivered,4
ORD-22395,2025-09-28,CUST-1183,Enterprise,Asia Pacific,Australia,Office Supplies,Breakroom Supplies,171.81,1,0.05,163.22,101.23,61.99,Delivered,4
ORD-22396,2026-01-21,CUST-1304,Enterprise,Europe,Spain,Software & Cloud,Cloud Analytics Suite,3349.36,1,0.0,3349.36,540.35,2809.01,Delivered,3
ORD-22397,2025-11-07,CUST-1109,Small Business,North America,Canada,Software & Cloud,AI Assistant Subscription,428.47,2,0.2,685.55,160.71,524.84,Delivered,4
ORD-22398,2025-06-28,CUST-1030,Corporate,Middle East & Africa,South Africa,Office Furniture,Acoustic Office Pods,2633.04,3,0.05,7504.16,4228.69,3275.47,Delivered,4
ORD-22399,2025-08-07,CUST-1379,Small Business,North America,USA,Office Furniture,Conference Tables,1559.29,2,0.0,3118.58,1609.11,1509.47,Delivered,4
ORD-22400,2025-11-15,CUST-1375,Small Business,Latin America,Brazil,Electronics,Smart Wearables,260.16,8,0.0,2081.28,1604.28,477.0,Shipped,4
ORD-22401,2026-05-04,CUST-1164,Small Business,North America,USA,Software & Cloud,Enterprise CRM License,1250.37,1,0.15,1062.81,245.79,817.02,Delivered,3
ORD-22402,2025-01-20,CUST-1099,Enterprise,Asia Pacific,South Korea,Software & Cloud,AI Assistant Subscription,697.84,3,0.0,2093.52,594.67,1498.85,Delivered,3
ORD-22403,2026-07-23,CUST-1266,Corporate,North America,Mexico,Electronics,Wireless Audio,240.79,4,0.0,963.16,698.57,264.59,Cancelled,1
ORD-22404,2025-12-22,CUST-1231,Corporate,North America,Mexico,Office Furniture,LED Desk Lighting,120.03,3,0.0,360.09,207.56,152.53,Delivered,4
ORD-22405,2026-06-04,CUST-1170,Corporate,Asia Pacific,Australia,Electronics,Smart Wearables,193.02,1,0.0,193.02,127.11,65.91,Delivered,4
ORD-22406,2025-09-27,CUST-1235,Small Business,North America,Mexico,Electronics,Monitors & Displays,489.82,5,0.05,2326.64,1403.04,923.6,Delivered,3
ORD-22407,2025-03-09,CUST-1174,Corporate,North America,Mexico,Software & Cloud,AI Assistant Subscription,564.56,1,0.0,564.56,125.72,438.84,Delivered,3
ORD-22408,2025-09-06,CUST-1312,Small Business,North America,Mexico,Software & Cloud,Cybersecurity Suite,1113.7,4,0.15,3786.58,1132.15,2654.43,Shipped,4
ORD-22409,2026-05-19,CUST-1255,Corporate,Middle East & Africa,UAE,Software & Cloud,AI Assistant Subscription,752.71,1,0.1,677.44,202.65,474.79,Delivered,4
ORD-22410,2025-08-10,CUST-1381,Corporate,North America,Mexico,Software & Cloud,DevOps Productivity Tools,659.46,2,0.0,1318.92,374.32,944.6,Delivered,5
ORD-22411,2025-08-25,CUST-1352,Enterprise,Europe,Netherlands,Office Supplies,High-Volume Printers,1137.87,5,0.0,5689.35,3603.04,2086.31,Delivered,5
ORD-22412,2025-09-23,CUST-1364,Consumer,North America,Canada,Software & Cloud,Cloud Analytics Suite,4134.28,4,0.0,16537.12,2459.3,14077.82,Delivered,4
ORD-22413,2026-01-20,CUST-1244,Small Business,North America,Canada,Software & Cloud,Enterprise CRM License,1207.87,10,0.15,10266.89,1975.05,8291.84,Cancelled,2
ORD-22414,2025-06-14,CUST-1217,Enterprise,North America,Canada,Office Supplies,Paper & Stationeries Pack,46.59,1,0.0,46.59,32.13,14.46,Delivered,4
ORD-22415,2025-02-23,CUST-1390,Corporate,Asia Pacific,Singapore,Office Furniture,Conference Tables,2652.07,1,0.05,2519.47,1512.83,1006.64,Delivered,3
ORD-22416,2025-04-27,CUST-1145,Small Business,Asia Pacific,South Korea,Software & Cloud,Cybersecurity Suite,730.66,8,0.0,5845.28,1703.2,4142.08,Shipped,5
ORD-22417,2025-05-21,CUST-1016,Enterprise,North America,USA,Software & Cloud,AI Assistant Subscription,240.5,4,0.05,913.9,180.95,732.95,Delivered,3
ORD-22418,2025-03-18,CUST-1375,Small Business,North America,Mexico,Office Supplies,Breakroom Supplies,60.21,5,0.0,301.05,208.81,92.24,Delivered,4
ORD-22419,2026-02-02,CUST-1364,Small Business,North America,USA,Electronics,Laptops & Workstations,1977.3,1,0.1,1779.57,1267.18,512.39,Delivered,3
ORD-22420,2025-01-06,CUST-1341,Corporate,Europe,Netherlands,Office Supplies,High-Volume Printers,643.85,1,0.05,611.66,394.22,217.44,Delivered,5
ORD-22421,2025-12-15,CUST-1143,Corporate,North America,Canada,Office Supplies,Paper & Stationeries Pack,84.92,5,0.0,424.6,283.45,141.15,Delivered,4
ORD-22422,2026-05-18,CUST-1348,Small Business,Middle East & Africa,UAE,Office Supplies,High-Volume Printers,808.77,1,0.1,727.89,396.39,331.5,Shipped,5
ORD-22423,2026-01-24,CUST-1341,Enterprise,Latin America,Chile,Software & Cloud,Cloud Analytics Suite,2269.21,3,0.0,6807.63,1185.5,5622.13,Delivered,4
ORD-22424,2026-06-08,CUST-1365,Corporate,Asia Pacific,Japan,Software & Cloud,AI Assistant Subscription,947.22,5,0.0,4736.1,719.55,4016.55,Delivered,3
ORD-22425,2026-06-18,CUST-1298,Corporate,North America,Canada,Software & Cloud,AI Assistant Subscription,407.29,3,0.05,1160.78,145.27,1015.51,Shipped,4
ORD-22426,2025-08-26,CUST-1321,Small Business,Asia Pacific,Japan,Electronics,Laptops & Workstations,2142.72,15,0.15,27319.68,18114.8,9204.88,Delivered,5
ORD-22427,2025-04-15,CUST-1211,Consumer,North America,USA,Software & Cloud,AI Assistant Subscription,737.39,1,0.0,737.39,136.36,601.03,Delivered,3
ORD-22428,2025-01-09,CUST-1151,Corporate,Europe,Spain,Office Supplies,High-Volume Printers,1189.0,1,0.0,1189.0,786.79,402.21,Delivered,4
ORD-22429,2026-06-19,CUST-1031,Corporate,North America,USA,Software & Cloud,Cloud Analytics Suite,3487.04,8,0.05,26501.5,7913.92,18587.58,Processing,3
ORD-22430,2025-01-03,CUST-1359,Corporate,North America,USA,Office Furniture,Conference Tables,862.61,2,0.2,1380.18,627.37,752.81,Shipped,4
ORD-22431,2025-09-29,CUST-1065,Small Business,Europe,United Kingdom,Electronics,Wireless Audio,252.55,3,0.0,757.65,552.75,204.9,Delivered,4
ORD-22432,2025-09-24,CUST-1350,Enterprise,North America,USA,Office Supplies,Paper & Stationeries Pack,57.36,4,0.0,229.44,135.64,93.8,Delivered,3
ORD-22433,2025-07-22,CUST-1112,Enterprise,Latin America,Brazil,Software & Cloud,Cybersecurity Suite,1987.79,5,0.0,9938.95,2464.18,7474.77,Delivered,5
ORD-22434,2025-03-30,CUST-1019,Small Business,Europe,Germany,Electronics,Monitors & Displays,621.31,1,0.05,590.24,447.93,142.31,Delivered,4
ORD-22435,2025-05-18,CUST-1371,Enterprise,Middle East & Africa,UAE,Office Supplies,Presentation Equipment,198.34,1,0.05,188.42,125.87,62.55,Delivered,3
ORD-22436,2026-02-12,CUST-1316,Consumer,Asia Pacific,Singapore,Electronics,Smartphones & Tablets,789.12,1,0.0,789.12,552.39,236.73,Delivered,4
ORD-22437,2026-06-06,CUST-1290,Corporate,Asia Pacific,India,Software & Cloud,AI Assistant Subscription,245.85,2,0.05,467.11,60.05,407.06,Delivered,5
ORD-22438,2026-05-25,CUST-1046,Small Business,North America,USA,Office Supplies,Presentation Equipment,538.41,2,0.05,1022.98,581.07,441.91,Shipped,4
ORD-22439,2025-02-14,CUST-1341,Small Business,Europe,Germany,Electronics,Smart Wearables,172.69,1,0.0,172.69,120.58,52.11,Delivered,4
ORD-22440,2025-07-02,CUST-1077,Enterprise,Middle East & Africa,UAE,Office Furniture,Conference Tables,956.92,2,0.05,1818.15,1059.56,758.59,Delivered,3
ORD-22441,2025-07-15,CUST-1191,Enterprise,Europe,United Kingdom,Office Supplies,Breakroom Supplies,78.89,1,0.1,71.0,48.72,22.28,Delivered,5
ORD-22442,2026-03-08,CUST-1039,Corporate,Middle East & Africa,South Africa,Software & Cloud,Enterprise CRM License,1807.88,3,0.0,5423.64,1481.05,3942.59,Delivered,3
ORD-22443,2025-12-01,CUST-1088,Corporate,Asia Pacific,Japan,Office Supplies,Presentation Equipment,246.74,2,0.0,493.48,317.86,175.62,Shipped,4
ORD-22444,2026-02-09,CUST-1193,Corporate,Europe,Spain,Office Furniture,Ergonomic Executive Chairs,415.29,15,0.2,4983.48,2470.11,2513.37,Delivered,4
ORD-22445,2026-06-14,CUST-1263,Corporate,North America,Canada,Electronics,Smart Wearables,293.94,3,0.05,837.73,525.81,311.92,Delivered,4
ORD-22446,2025-02-13,CUST-1038,Small Business,Europe,Germany,Software & Cloud,Cybersecurity Suite,1507.54,1,0.0,1507.54,244.73,1262.81,Delivered,4
ORD-22447,2026-04-19,CUST-1036,Corporate,North America,Mexico,Software & Cloud,Cybersecurity Suite,2068.41,5,0.1,9307.84,1942.64,7365.2,Shipped,4
ORD-22448,2025-01-01,CUST-1219,Corporate,Europe,France,Electronics,Monitors & Displays,591.18,5,0.0,2955.9,2091.51,864.39,Delivered,3
ORD-22449,2025-09-26,CUST-1058,Corporate,North America,USA,Office Furniture,Conference Tables,2279.48,1,0.1,2051.53,1118.74,932.79,Delivered,4
ORD-22450,2025-07-08,CUST-1150,Enterprise,North America,Canada,Software & Cloud,DevOps Productivity Tools,485.13,3,0.0,1455.39,396.73,1058.66,Delivered,1
ORD-22451,2025-06-05,CUST-1128,Enterprise,North America,Mexico,Software & Cloud,Cloud Analytics Suite,2485.01,5,0.1,11182.55,2668.3,8514.25,Delivered,3
ORD-22452,2025-12-06,CUST-1292,Corporate,Europe,France,Electronics,Smart Wearables,359.41,2,0.05,682.88,472.58,210.3,Delivered,3
ORD-22453,2025-05-11,CUST-1300,Corporate,North America,Mexico,Office Furniture,Conference Tables,1533.61,2,0.05,2913.86,1679.32,1234.54,Delivered,5
ORD-22454,2026-01-17,CUST-1021,Enterprise,Europe,Spain,Software & Cloud,Cloud Analytics Suite,3874.65,2,0.0,7749.3,1468.04,6281.26,Delivered,4
ORD-22455,2025-01-17,CUST-1027,Enterprise,Asia Pacific,Singapore,Office Furniture,Conference Tables,2727.62,3,0.05,7773.72,3973.81,3799.91,Delivered,4
ORD-22456,2025-10-12,CUST-1072,Corporate,Europe,France,Office Furniture,Adjustable Standing Desks,895.92,5,0.2,3583.68,1628.39,1955.29,Delivered,5
ORD-22457,2025-04-04,CUST-1289,Small Business,Asia Pacific,South Korea,Office Supplies,Storage & Archiving Units,162.26,1,0.15,137.92,90.75,47.17,Delivered,5
ORD-22458,2025-05-10,CUST-1208,Enterprise,Europe,United Kingdom,Office Furniture,Adjustable Standing Desks,845.57,1,0.05,803.29,492.68,310.61,Delivered,5
ORD-22459,2025-01-21,CUST-1374,Enterprise,Europe,United Kingdom,Electronics,Monitors & Displays,478.14,5,0.0,2390.7,1900.96,489.74,Delivered,5
ORD-22460,2025-05-15,CUST-1203,Corporate,Latin America,Chile,Office Supplies,Presentation Equipment,416.57,1,0.1,374.91,251.46,123.45,Cancelled,1
ORD-22461,2025-06-19,CUST-1154,Corporate,North America,Canada,Software & Cloud,Cloud Analytics Suite,1207.88,1,0.05,1147.49,309.65,837.84,Shipped,5
ORD-22462,2026-07-15,CUST-1000,Enterprise,Europe,Spain,Electronics,Monitors & Displays,502.07,10,0.1,4518.63,3217.14,1301.49,Delivered,5
ORD-22463,2026-01-04,CUST-1292,Small Business,Europe,France,Software & Cloud,DevOps Productivity Tools,450.76,2,0.0,901.52,268.82,632.7,Delivered,5
ORD-22464,2026-02-09,CUST-1002,Consumer,Europe,United Kingdom,Electronics,Wireless Audio,142.83,5,0.05,678.44,510.58,167.86,Delivered,2
ORD-22465,2025-05-30,CUST-1289,Corporate,North America,Canada,Software & Cloud,DevOps Productivity Tools,1101.87,10,0.2,8814.96,1836.63,6978.33,Delivered,2
ORD-22466,2025-10-19,CUST-1148,Corporate,North America,Mexico,Software & Cloud,AI Assistant Subscription,277.29,4,0.0,1109.16,274.96,834.2,Cancelled,2
ORD-22467,2025-07-27,CUST-1081,Small Business,Middle East & Africa,Saudi Arabia,Electronics,Smart Wearables,222.42,1,0.05,211.3,130.86,80.44,Delivered,2
ORD-22468,2025-06-05,CUST-1354,Corporate,North America,USA,Office Supplies,Paper & Stationeries Pack,104.67,2,0.0,209.34,120.18,89.16,Delivered,3
ORD-22469,2025-08-11,CUST-1229,Corporate,Asia Pacific,India,Office Supplies,High-Volume Printers,427.65,2,0.15,727.0,436.21,290.79,Delivered,5
ORD-22470,2026-02-05,CUST-1137,Small Business,Europe,Spain,Office Furniture,Ergonomic Executive Chairs,913.84,8,0.05,6945.18,4127.24,2817.94,Delivered,5
ORD-22471,2026-02-23,CUST-1201,Corporate,Asia Pacific,Singapore,Electronics,Smartphones & Tablets,908.91,2,0.05,1726.93,1142.59,584.34,Delivered,3
ORD-22472,2026-05-03,CUST-1070,Enterprise,Asia Pacific,Singapore,Electronics,Monitors & Displays,502.59,2,0.05,954.92,633.27,321.65,Delivered,4
ORD-22473,2025-08-13,CUST-1193,Consumer,Europe,United Kingdom,Electronics,Laptops & Workstations,1622.29,15,0.1,21900.92,13851.45,8049.47,Delivered,5
ORD-22474,2025-09-07,CUST-1255,Corporate,North America,Canada,Office Furniture,Conference Tables,1554.97,1,0.15,1321.72,761.12,560.6,Delivered,5
ORD-22475,2025-06-21,CUST-1322,Corporate,North America,USA,Electronics,Laptops & Workstations,2496.56,5,0.0,12482.8,8989.77,3493.03,Delivered,5
ORD-22476,2026-01-05,CUST-1123,Small Business,Asia Pacific,India,Office Furniture,Ergonomic Executive Chairs,377.09,1,0.05,358.24,172.8,185.44,Delivered,5
ORD-22477,2026-06-09,CUST-1248,Small Business,Europe,Netherlands,Office Furniture,LED Desk Lighting,112.84,8,0.1,812.45,387.54,424.91,Delivered,4
ORD-22478,2025-11-17,CUST-1267,Corporate,North America,USA,Electronics,Laptops & Workstations,1596.41,5,0.15,6784.74,4871.36,1913.38,Shipped,4
ORD-22479,2025-06-25,CUST-1350,Enterprise,North America,Mexico,Electronics,Smart Wearables,291.33,1,0.0,291.33,213.37,77.96,Delivered,5
ORD-22480,2025-07-13,CUST-1329,Corporate,Europe,France,Software & Cloud,Enterprise CRM License,2451.6,3,0.15,6251.58,1304.96,4946.62,Delivered,5
ORD-22481,2026-04-26,CUST-1029,Enterprise,North America,Mexico,Software & Cloud,Enterprise CRM License,537.55,4,0.0,2150.2,538.06,1612.14,Cancelled,1
ORD-22482,2025-12-04,CUST-1161,Enterprise,North America,USA,Electronics,Wireless Audio,313.62,1,0.1,282.26,205.84,76.42,Delivered,3
ORD-22483,2025-01-09,CUST-1251,Corporate,North America,USA,Software & Cloud,Cybersecurity Suite,993.19,5,0.0,4965.95,1037.64,3928.31,Delivered,5
ORD-22484,2026-01-19,CUST-1054,Corporate,Middle East & Africa,Saudi Arabia,Electronics,Laptops & Workstations,2486.45,3,0.0,7459.35,4523.04,2936.31,Delivered,4
ORD-22485,2026-05-08,CUST-1269,Enterprise,Asia Pacific,Singapore,Electronics,Wireless Audio,124.75,1,0.1,112.28,77.27,35.01,Delivered,4
ORD-22486,2025-06-17,CUST-1233,Corporate,Europe,Netherlands,Office Supplies,Presentation Equipment,595.68,1,0.0,595.68,406.93,188.75,Delivered,3
ORD-22487,2025-06-08,CUST-1304,Corporate,Europe,France,Software & Cloud,Cybersecurity Suite,452.94,1,0.15,385.0,104.97,280.03,Delivered,3
ORD-22488,2025-04-20,CUST-1119,Consumer,Europe,Spain,Software & Cloud,Cloud Analytics Suite,3515.33,8,0.1,25310.38,6235.13,19075.25,Delivered,4
ORD-22489,2026-07-14,CUST-1005,Small Business,Europe,Germany,Office Furniture,LED Desk Lighting,63.14,2,0.05,119.97,77.14,42.83,Delivered,4
ORD-22490,2025-11-26,CUST-1190,Corporate,Europe,Spain,Office Furniture,LED Desk Lighting,119.69,4,0.0,478.76,295.54,183.22,Delivered,5
ORD-22491,2025-05-30,CUST-1381,Corporate,Asia Pacific,Australia,Office Furniture,Ergonomic Executive Chairs,854.59,2,0.1,1538.26,984.05,554.21,Shipped,3
ORD-22492,2025-06-25,CUST-1165,Corporate,Europe,Netherlands,Electronics,Monitors & Displays,331.24,1,0.05,314.68,230.88,83.8,Processing,2
ORD-22493,2026-06-08,CUST-1164,Corporate,North America,USA,Office Furniture,Conference Tables,1667.46,1,0.0,1667.46,1079.52,587.94,Delivered,4
ORD-22494,2026-01-08,CUST-1299,Corporate,Europe,United Kingdom,Office Supplies,Storage & Archiving Units,167.56,4,0.0,670.24,371.26,298.98,Delivered,5
ORD-22495,2025-09-23,CUST-1251,Small Business,Europe,France,Software & Cloud,AI Assistant Subscription,415.14,3,0.05,1183.15,306.73,876.42,Shipped,4
ORD-22496,2026-07-23,CUST-1062,Consumer,Asia Pacific,South Korea,Electronics,Wireless Audio,316.07,3,0.0,948.21,584.13,364.08,Delivered,4
ORD-22497,2025-06-28,CUST-1320,Enterprise,Latin America,Chile,Electronics,Smart Wearables,291.19,1,0.2,232.95,183.79,49.16,Delivered,5
ORD-22498,2025-06-05,CUST-1222,Corporate,North America,USA,Office Furniture,Ergonomic Executive Chairs,413.86,2,0.15,703.56,419.31,284.25,Delivered,4
ORD-22499,2025-11-09,CUST-1323,Enterprise,North America,USA,Electronics,Monitors & Displays,276.98,1,0.0,276.98,216.86,60.12,Delivered,2
ORD-22500,2025-03-13,CUST-1213,Corporate,Asia Pacific,India,Software & Cloud,DevOps Productivity Tools,959.0,3,0.1,2589.3,536.62,2052.68,Delivered,1
ORD-22501,2025-10-21,CUST-1261,Corporate,North America,USA,Office Furniture,Acoustic Office Pods,4541.95,1,0.05,4314.85,2775.1,1539.75,Delivered,5
ORD-22502,2026-07-02,CUST-1064,Corporate,Europe,United Kingdom,Electronics,Smartphones & Tablets,1168.06,1,0.05,1109.66,821.37,288.29,Processing,3
ORD-22503,2026-04-20,CUST-1364,Corporate,Asia Pacific,Singapore,Office Supplies,Presentation Equipment,355.37,1,0.0,355.37,202.8,152.57,Delivered,5
ORD-22504,2026-06-19,CUST-1022,Small Business,North America,Mexico,Office Supplies,Breakroom Supplies,165.86,2,0.0,331.72,223.43,108.29,Delivered,5
ORD-22505,2026-01-22,CUST-1214,Small Business,North America,USA,Electronics,Smartphones & Tablets,1128.49,2,0.0,2256.98,1374.69,882.29,Delivered,5
ORD-22506,2025-04-13,CUST-1156,Corporate,North America,Canada,Electronics,Monitors & Displays,386.56,1,0.0,386.56,271.89,114.67,Delivered,1
ORD-22507,2025-03-14,CUST-1004,Enterprise,Asia Pacific,India,Office Furniture,Ergonomic Executive Chairs,439.06,3,0.15,1119.6,660.76,458.84,Delivered,5
ORD-22508,2025-07-28,CUST-1257,Small Business,North America,Canada,Electronics,Laptops & Workstations,1472.21,2,0.15,2502.76,1877.17,625.59,Delivered,3
ORD-22509,2025-08-29,CUST-1018,Small Business,North America,Canada,Software & Cloud,Enterprise CRM License,1253.82,1,0.1,1128.44,219.83,908.61,Delivered,5
ORD-22510,2025-07-09,CUST-1227,Enterprise,Asia Pacific,Singapore,Office Supplies,Breakroom Supplies,154.48,1,0.0,154.48,100.36,54.12,Delivered,3
ORD-22511,2025-05-19,CUST-1194,Corporate,North America,Mexico,Electronics,Laptops & Workstations,1770.68,1,0.05,1682.15,1229.32,452.83,Delivered,5
ORD-22512,2026-03-25,CUST-1112,Corporate,Europe,Spain,Software & Cloud,Cloud Analytics Suite,1327.33,1,0.0,1327.33,335.79,991.54,Delivered,3
ORD-22513,2025-11-08,CUST-1056,Enterprise,North America,Canada,Software & Cloud,Enterprise CRM License,1247.43,1,0.0,1247.43,310.29,937.14,Delivered,5
ORD-22514,2025-06-16,CUST-1151,Enterprise,North America,Mexico,Electronics,Smartphones & Tablets,672.8,10,0.0,6728.0,5132.14,1595.86,Delivered,3
ORD-22515,2026-07-21,CUST-1356,Corporate,Europe,Netherlands,Office Furniture,Acoustic Office Pods,2067.74,3,0.0,6203.22,2967.57,3235.65,Delivered,4
ORD-22516,2025-08-15,CUST-1244,Enterprise,Middle East & Africa,Saudi Arabia,Office Supplies,Paper & Stationeries Pack,102.06,1,0.0,102.06,66.26,35.8,Processing,5
ORD-22517,2025-02-07,CUST-1253,Corporate,North America,USA,Software & Cloud,DevOps Productivity Tools,509.93,2,0.15,866.88,118.93,747.95,Delivered,3
ORD-22518,2025-10-19,CUST-1335,Enterprise,Middle East & Africa,South Africa,Electronics,Smart Wearables,370.74,1,0.1,333.67,252.02,81.65,Delivered,4
ORD-22519,2026-07-11,CUST-1247,Enterprise,Europe,United Kingdom,Office Supplies,Storage & Archiving Units,172.61,5,0.0,863.05,509.1,353.95,Delivered,5
ORD-22520,2025-09-29,CUST-1128,Corporate,Europe,France,Software & Cloud,DevOps Productivity Tools,902.18,3,0.05,2571.21,392.26,2178.95,Delivered,4
ORD-22521,2026-05-22,CUST-1285,Corporate,North America,USA,Software & Cloud,DevOps Productivity Tools,688.05,1,0.0,688.05,192.79,495.26,Delivered,4
ORD-22522,2025-09-18,CUST-1177,Enterprise,Latin America,Colombia,Software & Cloud,Cloud Analytics Suite,2202.93,3,0.05,6278.35,1822.61,4455.74,Delivered,4
ORD-22523,2025-10-10,CUST-1187,Small Business,Europe,Netherlands,Software & Cloud,Cybersecurity Suite,1296.15,1,0.0,1296.15,386.23,909.92,Delivered,3
ORD-22524,2025-03-05,CUST-1089,Corporate,Asia Pacific,Japan,Electronics,Wireless Audio,116.18,1,0.1,104.56,63.11,41.45,Delivered,4
ORD-22525,2025-11-28,CUST-1193,Small Business,Asia Pacific,India,Electronics,Smartphones & Tablets,1365.8,3,0.0,4097.4,2665.31,1432.09,Delivered,5
ORD-22526,2026-06-09,CUST-1138,Corporate,Latin America,Chile,Office Supplies,Paper & Stationeries Pack,102.33,1,0.1,92.1,51.93,40.17,Shipped,4
ORD-22527,2025-07-29,CUST-1053,Corporate,North America,Mexico,Software & Cloud,DevOps Productivity Tools,1389.5,1,0.15,1181.08,226.5,954.58,Delivered,5
ORD-22528,2026-01-11,CUST-1239,Corporate,North America,Canada,Office Supplies,Breakroom Supplies,108.34,1,0.05,102.92,52.39,50.53,Delivered,3
ORD-22529,2025-05-06,CUST-1328,Small Business,North America,Mexico,Office Supplies,Paper & Stationeries Pack,102.09,1,0.0,102.09,57.31,44.78,Delivered,4
ORD-22530,2026-01-14,CUST-1342,Corporate,Europe,Netherlands,Software & Cloud,Enterprise CRM License,815.02,2,0.15,1385.53,234.76,1150.77,Delivered,4
ORD-22531,2026-05-20,CUST-1399,Corporate,Europe,United Kingdom,Office Supplies,Presentation Equipment,551.46,2,0.05,1047.77,650.97,396.8,Delivered,1
ORD-22532,2026-01-19,CUST-1057,Small Business,North America,Canada,Electronics,Smartphones & Tablets,1285.3,1,0.05,1221.03,967.63,253.4,Delivered,4
ORD-22533,2025-02-01,CUST-1152,Enterprise,Europe,Netherlands,Software & Cloud,Enterprise CRM License,1110.44,1,0.0,1110.44,314.99,795.45,Delivered,2
ORD-22534,2026-05-02,CUST-1241,Consumer,Asia Pacific,South Korea,Electronics,Monitors & Displays,650.71,8,0.0,5205.68,3552.65,1653.03,Delivered,1
ORD-22535,2026-02-15,CUST-1068,Enterprise,Middle East & Africa,Saudi Arabia,Software & Cloud,Cloud Analytics Suite,3614.61,10,0.0,36146.1,4691.2,31454.9,Shipped,4
ORD-22536,2025-07-28,CUST-1124,Corporate,North America,Canada,Software & Cloud,Enterprise CRM License,1291.99,3,0.0,3875.97,919.43,2956.54,Delivered,5
ORD-22537,2025-06-27,CUST-1110,Small Business,Europe,Netherlands,Electronics,Smart Wearables,228.32,8,0.05,1735.23,1191.61,543.62,Delivered,4
ORD-22538,2026-06-23,CUST-1270,Corporate,Europe,Netherlands,Software & Cloud,DevOps Productivity Tools,575.84,2,0.0,1151.68,191.02,960.66,Delivered,4
ORD-22539,2025-07-20,CUST-1393,Corporate,Europe,Netherlands,Software & Cloud,Cybersecurity Suite,1203.26,5,0.05,5715.48,756.8,4958.68,Delivered,5
ORD-22540,2025-11-13,CUST-1042,Consumer,Europe,Netherlands,Software & Cloud,Cybersecurity Suite,2067.63,15,0.0,31014.45,5122.98,25891.47,Delivered,5
ORD-22541,2025-11-16,CUST-1184,Enterprise,Asia Pacific,India,Office Furniture,Conference Tables,1310.19,4,0.15,4454.65,2705.74,1748.91,Delivered,3
ORD-22542,2026-05-20,CUST-1361,Corporate,Europe,Germany,Software & Cloud,Cloud Analytics Suite,3615.81,2,0.0,7231.62,1266.76,5964.86,Delivered,5
ORD-22543,2025-08-26,CUST-1316,Corporate,Europe,France,Software & Cloud,AI Assistant Subscription,935.92,2,0.0,1871.84,545.32,1326.52,Delivered,4
